83	1	34.774698	26.169181	53.886559	0.408462	0.603047	0.730056	4.770953	1.000000	81.210086	2.668510	3.000000	9.425589	1.440390	2.000000	0.060587	1.651455	1.000000	0.907677	5.843794	6.000000	76.411919	0.362374	4.000000	88.765076	0.843228	5.000000	0.010045	2.611380	3.000000	0.101996	2.623604	4.000000	0.017850
84	1	22.414274	29.776038	78.174797	0.928910	0.132898	0.838429	1.862323	1.000000	19.286692	0.453622	2.000000	10.008968	1.235152	4.000000	0.063417	0.563043	3.000000	0.027003	1.132443	1.000000	67.001317	0.239645	3.000000	35.042134	1.297461	5.000000	0.012389	1.174272	6.000000	0.018022	2.946302	3.000000	0.010444
85	10	62.010638	16.027437	67.493742	0.317452	0.853547	0.182009	5.581663	3.000000	4.959226	4.841195	6.000000	79.239034	3.560958	4.000000	0.013300	1.527219	4.000000	0.082856	3.755869	2.000000	52.023326	1.515842	5.000000	22.657623	2.806639	5.000000	0.559540	1.306947	1.000000	0.023024	2.639002	4.000000	0.010555
86	2	16.939711	5.708853	96.320940	0.199713	0.407800	0.387643	2.062269	1.000000	33.209234	0.926958	4.000000	73.799465	1.575006	5.000000	0.017930	4.085458	3.000000	0.016790	2.474319	4.000000	50.499601	3.513410	2.000000	52.190349	5.795838	3.000000	0.016055	3.280362	1.000000	0.012602	3.669413	3.000000	0.025408
87	1	61.593197	30.771659	94.180489	0.425295	0.492019	0.638758	2.886104	1.000000	88.730594	2.901355	2.000000	50.170360	1.663044	5.000000	0.012505	2.338970	3.000000	0.013109	3.134086	5.000000	41.859414	3.262700	1.000000	89.014349	3.371988	5.000000	0.075464	2.320299	5.000000	0.056859	3.303738	1.000000	0.021665
88	10	36.727939	21.866277	42.369009	0.365406	0.606882	0.966346	0.943549	1.000000	27.135490	3.407353	3.000000	58.052981	2.428737	4.000000	0.016612	2.635393	1.000000	0.016142	4.986956	1.000000	85.748107	1.253339	3.000000	55.103335	4.130603	4.000000	0.013763	6.153267	4.000000	0.112414	1.245638	1.000000	0.030263
89	2	14.046693	85.695258	41.865023	0.304097	0.180408	0.676863	4.826895	5.000000	3.674291	0.782377	4.000000	46.906962	0.420342	2.000000	0.043722	5.850875	3.000000	0.375104	5.331081	4.000000	94.280775	2.452600	3.000000	4.367621	4.995032	3.000000	0.011544	2.141151	4.000000	0.089949	0.752534	2.000000	0.018375
90	1	93.333710	8.047544	76.515378	0.110440	0.181708	0.936692	1.640465	1.000000	57.604022	4.225208	1.000000	71.385171	2.174899	1.000000	0.032856	2.578071	4.000000	0.015620	3.738526	3.000000	22.905498	2.459705	1.000000	37.759181	5.055188	5.000000	0.017752	5.804568	3.000000	0.012336	1.950571	1.000000	0.014152
91	1	25.420535	18.703116	16.761322	0.972565	0.683836	0.432504	0.253244	1.000000	62.672109	4.607169	2.000000	38.922342	2.705016	6.000000	0.037879	0.221236	5.000000	0.052909	4.027386	3.000000	69.569821	0.820321	4.000000	75.564874	4.600164	3.000000	0.012502	4.549613	1.000000	0.018489	1.226281	6.000000	0.049436
92	10	64.762845	49.070208	5.464030	0.800854	0.435003	0.626973	1.074916	1.000000	34.695586	5.605866	6.000000	90.168872	0.942656	3.000000	0.087756	4.157597	3.000000	0.013548	5.129282	2.000000	7.670710	2.003360	1.000000	90.721329	3.154388	2.000000	0.041359	4.105984	3.000000	0.016162	3.071996	4.000000	0.013370
93	1	2.968351	91.321520	68.505979	0.591420	0.495992	0.144297	3.332607	2.000000	81.339666	0.498449	5.000000	50.682150	0.775728	2.000000	0.041189	0.493544	3.000000	0.075456	5.646412	4.000000	77.460960	0.644441	3.000000	83.457296	3.443357	1.000000	0.011852	4.634735	5.000000	0.015081	1.899797	1.000000	0.015657
94	1	14.993828	47.002661	66.528548	0.311824	0.412666	0.893154	4.403318	5.000000	18.001006	4.462858	1.000000	47.930336	0.348240	1.000000	0.022021	2.381139	3.000000	0.012556	2.831770	3.000000	87.270288	3.181742	3.000000	88.090897	5.645196	3.000000	0.011343	5.520603	3.000000	0.011445	1.388668	2.000000	0.016840
95	2	21.252649	21.167641	79.347034	0.772871	0.709475	0.495603	6.007223	5.000000	26.214839	3.218605	6.000000	31.372036	1.211589	3.000000	0.011007	5.748307	2.000000	0.030747	3.702959	6.000000	1.146305	0.739490	1.000000	72.836461	0.364375	4.000000	0.010578	4.929635	4.000000	0.016987	0.378015	3.000000	0.247219
96	10	71.034551	67.656343	16.068550	0.190662	0.112922	0.181814	1.408240	3.000000	84.797501	4.712700	6.000000	58.705876	3.644275	6.000000	0.010923	5.751473	5.000000	0.013552	4.639651	3.000000	46.079429	2.183464	3.000000	86.968858	6.235870	4.000000	0.033740	5.575305	6.000000	0.015251	1.735654	3.000000	0.032115
97	2	19.894584	83.478707	83.634787	0.587763	0.761601	0.506846	4.699260	4.000000	58.200157	3.590199	1.000000	91.508409	1.007137	2.000000	0.157369	1.341906	1.000000	0.021933	2.640596	2.000000	85.417483	1.065230	4.000000	71.725886	1.980948	4.000000	0.011218	3.427800	6.000000	0.011558	0.932435	1.000000	0.024448
98	10	42.029602	32.606444	80.752751	0.634017	0.236142	0.426180	4.761552	3.000000	45.240383	0.840162	3.000000	22.956818	3.397234	2.000000	0.195733	1.170468	3.000000	0.010223	1.535073	4.000000	12.586796	0.593795	4.000000	36.509111	3.996891	3.000000	0.028221	5.249307	6.000000	0.017998	2.760618	3.000000	0.021547
99	10	30.261963	78.785223	65.848654	0.789068	0.556389	0.958061	0.773785	1.000000	17.473405	1.322664	5.000000	63.547777	1.878212	5.000000	0.012840	0.839422	5.000000	0.052965	5.408935	4.000000	68.801000	3.014789	4.000000	49.349355	2.697205	3.000000	0.013470	2.876538	3.000000	0.030675	1.849995	6.000000	0.164440
100	1	94.301174	75.304014	19.668792	0.300023	0.231007	0.876079	1.639026	3.000000	91.339217	1.506764	2.000000	21.657930	1.732937	3.000000	0.044638	0.288164	3.000000	0.777386	5.121324	1.000000	53.557068	1.901373	3.000000	36.426839	1.120781	1.000000	0.010028	5.429413	4.000000	0.018727	1.643152	6.000000	0.018423
