79	1	41.556879	1.124386	84.441698	7.235753	0.720359	0.813490	0.623729	0.442634	14.456613	3.000000	81.001449	16.824516	3.000000	84.110324	20.406655	1.000000	42.429995	16.741434	1.000000	0.086706	8.330619	2.000000	0.013842	1.277495	6.000000	0.052295	15.747033	4.000000	0.012840	3.269075	3.000000	62.743170	1.075798	5.000000	0.013143
80	2	36.837979	53.804403	42.723381	35.478673	0.919828	0.928205	0.757730	0.791188	4.318394	5.000000	45.157173	12.975361	5.000000	66.925366	8.665192	6.000000	38.385727	9.842871	6.000000	0.048394	22.957559	6.000000	0.027084	9.663808	2.000000	0.011715	14.881294	5.000000	0.109860	4.254951	1.000000	72.245054	7.588220	3.000000	0.063686
81	1	14.115432	48.357191	74.998394	40.260339	0.993530	0.662831	0.463055	0.646337	18.108098	4.000000	22.173080	4.806940	6.000000	84.115914	21.874386	4.000000	48.008493	9.164675	4.000000	0.039890	21.668349	6.000000	0.025978	1.299328	5.000000	0.010209	17.445196	5.000000	0.047386	7.189287	5.000000	73.034209	7.424338	2.000000	0.014832
82	2	17.923561	98.143672	8.549230	21.169005	0.114388	0.889570	0.894524	0.990838	4.529752	6.000000	52.844380	14.687003	3.000000	74.611417	21.494981	6.000000	45.959827	17.827960	5.000000	0.044640	19.690600	5.000000	0.013575	17.025144	4.000000	0.055642	21.012010	3.000000	0.017879	2.838777	2.000000	11.196181	5.186135	3.000000	0.030037
83	2	55.187630	89.072905	36.823771	5.646420	0.856581	0.725844	0.511535	0.889643	2.835087	6.000000	97.933243	4.430773	2.000000	16.269027	1.682176	3.000000	16.358303	12.024833	1.000000	0.015188	4.857576	1.000000	0.013629	11.364404	2.000000	0.010543	17.872182	6.000000	0.102619	9.496107	1.000000	81.173139	3.369265	5.000000	0.014543
84	2	92.918469	99.164855	56.916561	36.274470	0.355173	0.611985	0.602307	0.511276	18.825047	5.000000	64.416854	12.156963	6.000000	23.672201	7.868278	1.000000	46.783170	11.766940	2.000000	0.065956	2.945639	3.000000	0.025543	12.164489	5.000000	0.017221	3.840994	2.000000	0.051742	11.844812	5.000000	85.945491	12.668585	6.000000	0.059083
85	1	97.050834	9.178772	91.202191	96.807938	0.315736	0.677763	0.293612	0.649152	5.760778	5.000000	26.011695	3.303415	2.000000	21.432686	6.368981	5.000000	3.509657	4.281758	6.000000	0.075660	2.069814	6.000000	0.011161	9.359691	6.000000	0.020162	10.951163	6.000000	0.024048	10.403585	5.000000	55.808422	15.483809	2.000000	0.030293
86	1	6.639973	94.402101	17.857250	45.272614	0.466892	0.255254	0.560286	0.455973	4.108433	6.000000	74.470196	10.250219	2.000000	23.424797	22.211527	6.000000	30.801192	0.836504	1.000000	0.024587	14.558943	1.000000	0.031500	13.980920	1.000000	0.013677	7.178774	2.000000	0.047094	2.063786	5.000000	2.094447	6.822696	5.000000	0.017665
87	2	98.424378	66.544017	27.207483	96.870858	0.804992	0.410882	0.510775	0.302952	9.072747	6.000000	37.116253	9.774405	2.000000	58.373209	20.835302	2.000000	13.412398	7.570523	6.000000	0.058430	12.567203	2.000000	0.041741	3.605693	2.000000	0.019926	21.364943	2.000000	0.013071	11.612629	4.000000	95.357195	6.521313	5.000000	0.015973
88	1	80.310027	90.133663	91.661997	24.078388	0.194950	0.299119	0.496126	0.770255	8.437209	2.000000	25.996374	10.800405	2.000000	31.022884	3.781287	3.000000	56.898671	9.346091	1.000000	0.010044	5.730267	2.000000	0.010103	5.756081	1.000000	0.036727	15.616037	2.000000	0.027026	6.794337	1.000000	14.886377	11.865783	6.000000	0.066706
89	2	69.585085	17.187974	53.764894	73.816551	0.932084	0.269278	0.422557	0.893689	5.540175	2.000000	23.951969	5.539808	6.000000	21.015921	11.089029	6.000000	78.236261	2.850872	6.000000	0.010632	19.801739	1.000000	0.048990	8.449710	6.000000	0.010379	17.891988	4.000000	0.351076	8.984155	5.000000	85.784689	11.991072	1.000000	0.017924
90	1	22.102617	97.582404	20.351035	77.766268	0.928265	0.576887	0.210168	0.938468	20.389973	1.000000	55.505122	9.811309	1.000000	20.505236	13.589275	1.000000	22.257295	6.775793	2.000000	0.016589	11.926960	6.000000	0.014751	13.001509	5.000000	0.044584	4.141073	6.000000	0.016173	2.441766	2.000000	57.458508	1.642428	2.000000	0.041796
91	2	37.718823	91.644169	66.409206	12.505016	0.822425	0.254211	0.160042	0.678320	9.422531	3.000000	59.070213	6.014622	3.000000	87.929233	8.158870	4.000000	22.550641	6.245426	3.000000	0.028603	9.238817	1.000000	0.016780	16.653875	2.000000	0.014200	17.583901	6.000000	0.012967	4.838743	3.000000	5.773253	17.834908	3.000000	0.070778
92	2	64.554861	14.655854	98.222662	79.197733	0.715350	0.797435	0.679919	0.249636	20.978726	3.000000	95.560342	6.040517	5.000000	52.495181	8.558937	6.000000	52.182447	5.744904	3.000000	0.114707	22.954415	4.000000	0.012352	12.710206	2.000000	0.187317	6.118798	4.000000	0.013603	11.382054	4.000000	96.415788	14.263175	4.000000	0.024360
93	1	22.646675	83.415470	36.507600	64.344490	0.282102	0.458252	0.713505	0.868048	3.734984	3.000000	89.763565	5.285848	2.000000	16.053043	15.339206	1.000000	85.722844	15.069825	1.000000	0.024835	5.315383	1.000000	0.011523	2.657529	6.000000	0.010095	3.819924	3.000000	0.010411	12.115531	1.000000	16.017411	15.309962	2.000000	0.012533
94	2	70.630076	55.116134	57.345550	26.149663	0.812993	0.624588	0.555814	0.757129	7.115500	3.000000	10.601744	14.607467	4.000000	60.278339	13.751398	2.000000	17.986481	14.204696	3.000000	0.026654	20.651912	1.000000	0.065570	7.496854	4.000000	0.014000	16.953559	2.000000	0.019251	3.566326	3.000000	12.199415	11.044083	4.000000	0.031597
95	2	73.511485	5.464477	81.483455	26.217305	0.708420	0.597293	0.934154	0.184889	11.979924	4.000000	2.896261	1.489998	3.000000	82.069745	10.034981	6.000000	60.294653	8.070453	5.000000	0.027856	5.719960	5.000000	0.013876	15.329791	4.000000	0.011084	12.162953	6.000000	0.335526	4.578427	3.000000	32.043450	12.141390	3.000000	0.018376
96	2	72.550404	45.289040	38.003698	52.386023	0.740543	0.670462	0.655077	0.999461	10.768067	2.000000	52.705276	13.210711	6.000000	63.788148	6.825069	2.000000	58.974507	14.105966	3.000000	0.011116	14.167673	6.000000	0.011771	5.138588	4.000000	0.031099	19.193755	4.000000	0.026433	0.971969	4.000000	63.708054	3.707929	1.000000	0.030936
97	1	9.039035	48.333249	28.188661	51.833673	0.698122	0.270121	0.169763	0.784972	17.865519	6.000000	9.703235	8.227820	3.000000	99.240387	0.881073	1.000000	12.224517	10.342930	2.000000	0.232664	8.184043	4.000000	0.013271	6.688460	4.000000	0.202517	21.167564	3.000000	0.072807	3.974222	5.000000	89.554075	2.193612	1.000000	0.011133
98	1	31.756970	12.139255	27.280101	85.157343	0.841201	0.521070	0.557242	0.778931	7.210138	2.000000	61.589394	12.546110	5.000000	92.238709	8.540239	3.000000	60.314311	14.362553	3.000000	0.016968	10.629763	1.000000	0.038911	16.793549	5.000000	0.011290	16.657125	2.000000	0.024651	13.057436	5.000000	15.074481	13.649452	4.000000	0.043973
99	1	48.598170	31.632637	49.412841	52.506664	0.621885	0.225952	0.982168	0.172539	2.493954	2.000000	18.885494	10.964279	4.000000	65.510829	2.979401	4.000000	19.111729	1.506739	5.000000	0.023666	12.586831	4.000000	0.010040	6.687933	1.000000	0.010420	5.719107	2.000000	0.098712	6.797780	6.000000	34.062980	10.346398	1.000000	0.023762
100	2	58.779666	94.243193	20.289747	71.251263	0.822016	0.844092	0.269382	0.836654	6.893458	6.000000	29.303487	10.129201	6.000000	16.193938	16.950397	6.000000	77.529999	8.295915	6.000000	0.035755	8.279764	1.000000	0.013721	17.125548	4.000000	0.010633	8.722803	6.000000	0.027317	0.812844	2.000000	10.442082	15.560281	4.000000	0.099023
